219.2550354004,27.742307663,71.6800648918,346.5844116211,-28.4377440721,9.8364465603,-4.8262738429,1.1437062345,663.8095238095,845.5028156889,1.1545986748,188.2075471698,236.9013693733,-0.5484347956,2.0720527132,85.1203036231,0.2603045969,15.6055684455,0.0602207629,0.9397792371,3.6103059581,0.2313472893,0.0361680247,0.5725277641,5.9014710187,5.0300950696,0.2706468949,3.85,0.15,0.01,0.01,1.5813953488,1.3407190013,0.1717819044,49748.4803490747,0.1837021535,4.7073297225,3.6464086516
154.2711791992,46.8069496155,91.7913036773,347.5960083008,-26.0069062882,9.1088635283,-6.4115524777,1.459222575,495.5882352941,451.8886261567,1.459222575,167.8676470588,185.2716927373,-0.2729340177,2.0620222025,144.5973023424,0.1868103336,15.1319371728,0.0619888355,0.9380111645,5.0211952745,0.3318276581,0.0377889783,0.412619735,7.046031803,4.3399685071,0.1844052494,2.13,0.15,0.02,0.01,1.5970873786,3.7363500633,0.1707382667,894194.80675093,0.0094044434,3.8017778805,3.3983376777
242.9275970459,28.6511859894,72.7962343369,346.6958007813,-30.2433293395,11.2264635814,-5.8013772469,1.1203172352,639.4964028777,627.8825025731,1.1283770714,228.3571428571,431.2102747157,-0.0787514223,2.3762220834,180.6797706547,0.3047893949,14.59,0.0641436818,0.9358563182,3.0705015784,0.2104524728,0.038070634,0.5731346926,7.9974326765,5.2366545952,0.6226680529,3.27,0.15,0.02,0.01,1.6310679612,0.7503441202,0.0810220912,34140.3560644484,0.0914380982,4.3820341678,4.2316198585
145.3926391602,57.2919578552,98.7899410813,348.4855957031,-40.907086489,13.8593673683,-7.5143978391,1.510059456,278.2786885246,269.3628161129,1.5141853015,355.9128065395,534.1780954222,-0.2912632738,1.7663743565,15.0543722342,1.1427659768,5.3625290023,0.1571702069,0.8428297931,0.7375349023,0.1375349023,0.0404250849,0.1653931288,6.0012764274,4.4302370459,0.7340932643,1.06,0.15,0.01,0.01,1.6993006993,9.4155703568,0.2973232493,9617208.81865628,0.0060966797,3.6429256086,2.9427845353
150.1334075928,49.0065307617,93.3813341959,342.8909606934,-36.9631094599,13.7481059317,-8.970768822,1.5795837634,325.1327433628,282.9442184544,1.5795837634,286.1061946903,461.0813894745,0.04934995,2.1577954169,53.1291871236,0.8067277759,6.5483028721,0.1324801107,0.8675198893,1.0753564155,0.1642191017,0.0378931863,0.1689645266,6.9089630222,4.5753830729,0.5906641479,1.3,0.15,0.01,0.01,1.7375886525,6.2581520396,0.2024272702,4600117.34531167,-0.0086173168,3.5880165943,3.075854088
150.1334075928,49.0065307617,93.3813341959,342.8909606934,-36.9631094599,13.7481059317,-8.970768822,1.5795837634,325.1327433628,282.9442184544,1.5795837634,286.1061946903,461.0813894745,0.04934995,2.1577954169,53.1291871236,0.8067277759,6.5483028721,0.1324801107,0.8675198893,1.0753564155,0.1642191017,0.0378931863,0.1689645266,6.9089630222,4.5753830729,0.5906641479,1.3,0.15,0.01,0.01,1.7375886525,6.2581520396,0.2024272702,4600117.34531167,-0.0086173168,3.5880165943,3.075854088
150.1334075928,49.0065307617,93.3813341959,342.8908081055,-36.963109459,13.7481059322,-8.9707688209,1.5795839167,325.1327433628,282.9442184544,1.5795839167,286.1061946903,461.0813894745,0.04934995,2.1577954169,53.1291871236,0.8067277759,6.5483028721,0.1324801107,0.8675198893,1.0753564155,0.1642191017,0.0378931863,0.1689645266,6.9089630222,4.5753830729,0.5906641479,1.3,0.15,0.01,0.01,1.7375886525,6.2581520396,0.2024272702,4600117.34531167,-0.0086173168,3.5880165943,3.075854088
150.1334075928,49.0065307617,93.3813341959,342.8909606934,-36.9631094599,13.7481059317,-8.970768822,1.5795837634,325.1327433628,282.9442184544,1.5795837634,286.1061946903,461.0813894745,0.04934995,2.1577954169,53.1291871236,0.8067277759,6.5483028721,0.1324801107,0.8675198893,1.0753564155,0.1642191017,0.0378931863,0.1689645266,6.9089630222,4.5753830729,0.5906641479,1.3,0.15,0.01,0.01,1.7375886525,6.2581520396,0.2024272702,4600117.34531167,-0.0086173168,3.5880165943,3.075854088
227.9101715088,30.979850769,75.5018823862,339.7234191895,-30.9262890726,12.3145845702,-7.2251833616,1.41296372,487.1428571429,389.7617332453,1.41296372,197.0350404313,304.8429339932,0.0898886797,2.1440479651,147.0129026953,0.3519423855,9.3837336245,0.0963044735,0.9036955265,2.5677371173,0.2736370426,0.0375348135,0.3015570819,6.5678138368,4.6123280529,0.4276258026,2.07,0.15,0.01,0.01,1.5733333333,5.3744707565,0.1819304913,3256230.77847587,0.0862904088,4.3182919163,3.6733553158
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
1.501334075927734375e+02,4.900653076171875000e+01,9.338133419592446671e+01,3.428908081054687500e+02,-3.696310945903967848e+01,1.374810593217688925e+01,-8.970768820863613158e+00,1.579583916706070568e+00,3.251327433628318317e+02,2.829442184544168413e+02,1.579583916706070568e+00,2.861061946902654540e+02,4.610813894745025436e+02,4.934995002039549439e-02,2.157795416890277540e+00,5.312918712358163020e+01,8.067277758561054446e-01,6.548302872062662594e+00,1.324801106883431445e-01,8.675198893116569110e-01,1.075356415478614824e+00,1.642191017258012309e-01,3.789318628357868368e-02,1.689645265886140224e-01,6.908963022219086092e+00,4.575383072936076267e+00,5.906641479274042927e-01,1.300000000000000044e+00,1.499999999999999944e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.737588652482269458e+00,6.258152039586362569e+00,2.024272701824303966e-01,4.600117345311665908e+06,-8.617316832417523664e-03,3.588016594276874027e+00,3.075854087993236785e+00
